Collection,Raw Title,Formatted Title,Author,ISBN,Cover Image URL,Source
1280,BULL HALSEY A BIOGRAPHY ,Bull Halsey: A Biography,"Potter, E.B. ",9781612512242,https://images.isbndb.com/covers/2970443482762.jpg,ISBNdb
327,FIASCO: THE BREAK-OUT OF THE GERMAN BATTLESHIPS ,Fiasco. The Break-out Of The German Battleships,"Potter, John Deane ",9780330029100,https://images.isbndb.com/covers/13345053482305.jpg,ISBNdb
483,"THE DEVIL'S BIRTHDAY : THE BRIDGES TO ARNHEM, 1944 ",The Devil's Birthday,"Powell, Geoffrey ",9781844681440,http://books.google.com/books/content?id=DzwRBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
16,THE GREATEST RAID OF ALL ,The Greatest Raid Of All ,"Powell, Michael ",0330480707,https://m.media-amazon.com/images/I/81ZpfpnPv2L._SL1500_.jpg,Manual
1390,HEISENBERG'S WAR THE SECRET HISTORY OF THE GERMAN BOMB ,Heisenberg's War,"Powers, Thomas ",0306810115,http://books.google.com/books/content?id=OMuZtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
665,COMBINED FLEET DECODED : THE SECRET HISTORY OF AMERICAN INTELLIGENCE AND THE JAPANESE NAVY IN WORLD WAR II ,Combined Fleet Decoded: The Secret History of American Intelligence and the Japanese Navy in World War II,"Prados, John ",9780679437017,http://books.google.com/books/content?id=aAhnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
33,AT DAWN WE SLEPT ,At Dawn We Slept,"Prange, Gordon W. ",9780141005089,https://images.isbndb.com/covers/4852873482238.jpg,ISBNdb
37,PEARL HARBOR THE VERDICT OF HISTORY ,Pearl Harbor: The Verdict of History,"Prange, Gordon W. ",9781480489554,https://images.isbndb.com/covers/2775693482715.jpg,ISBNdb
40,DEC. 7 1941 THE DAY THE JAPANESE ATTACKED PEARL HARBOR ,"December 7, 1941","Prange, Gordon W. ",9781480489509,http://books.google.com/books/content?id=T8lcAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
152,MIRACLE AT MIDWAY ,Miracle at Midway,"Prange, Gordon W. ",9781504049269,https://images.isbndb.com/covers/13686523482723.jpg,ISBNdb
129,THE NAVY'S WAR A GRAPHIC ACCOUNT OF THE GREAT BATTLE IN WHICH THE US NAVY TURNED FROM DEFENSE TO ATTACK IN THIS WAR ,The Navy'S War A Graphic Account Of The Great Battle In Which The Us Navy Turned From Defense To Attack In This War ,"Pratt, Fletcher ",,"https://m.media-amazon.com/images/I/81bcQiKFRlL._AC_UF1000,1000_QL80_.jpg",Google Images
1038,ELEVEN GENERALS STUDIES IN AMERICAN COMMAND ,Eleven Generals: Studies In American Command,"Pratt, Fletcher ",9781432579265,https://images.isbndb.com/covers/1131233482698.jpg,ISBNdb
101,BATTLESHIPS ,Battleships,"Preston, Anthony ",9780861240630,https://images.isbndb.com/covers/17246043482494.jpg,ISBNdb
102,CRUISERS AN ILLUSTRATED HISTORY ,Cruisers An Illustrated History,"Preston, Anthony ",9781112623462,https://images.isbndb.com/covers/3353263482584.jpg,ISBNdb
103,DESTROYERS ,Destroyers.,"Preston, Anthony ",9780861240579,https://images.isbndb.com/covers/17245533482494.jpg,ISBNdb
597,"THE LAST KILOMETER : MARCHING TO VICTORY IN EUROPE WITH THE BIG RED ONE, 1944-1945 ","The Last Kilometer: Marching to Victory in Europe with the Big Red One, 1944-1945 (Association of the U.S. Army)","Price, A. Preston ",9781557504340,https://images.isbndb.com/covers/14607223482742.jpg,ISBNdb
931,TROY H. MIDDLETON A BIOGRAPHY ,Troy H. Middleton: A Biography,"Price, Frank James ",9780807124673,https://images.isbndb.com/covers/9716483482475.jpg,ISBNdb
526,PATTON'S THIRD ARMY : A DAILY COMBAT DIARY ,Patton's Third Army: A Daily Combat Diary,"Province, Charles M. ",9780781802390,https://images.isbndb.com/covers/9265763482466.jpg,ISBNdb
1187,THE UNKNOWN PATTON ,The Unknown Patton ,"Province, Charles M. ",,http://books.google.com/books/content?id=yXshAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1007,THE SWORD OF THE REPUBLIC THE UNITED STATES ARMY ON THE FRONTIER 1783-1846 ,"The Sword of the Republic: The United States Army on the Frontier, 1783-1846","Prucha, Francis Paul ",9780803287136,https://images.isbndb.com/covers/27512693482473.jpg,ISBNdb
1093,POLISH ROADS TO VICTORY ,Polish Roads To Victory ,"Przymanowski, Janus ",,https://i.ebayimg.com/images/g/1yEAAOSw3Adejnvf/s-l400.jpg,Manual
1024,NINETEEN STARS A STUDY IN MILITARY CHARACTER AND LEADERSHIP ,Nineteen Stars : A Study in Military Character and Leadership,"Puryear, Edgar F. Jr. ",9780891411482,http://books.google.com/books/content?id=HeYxAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1333,LIGHTING DEATH THE STORY OF THE WAFFEN SS ,Lightning Death: The Story of the Waffen-Ss,"Quarrie, Bruce ",9781852600754,https://images.isbndb.com/covers/16563413482847.jpg,ISBNdb
1371,MY LIFE GRAND ADMIRAL ERICH RAEDER ,My Life Grand Admiral Erich Raeder ,"Raeder, Erich ",,http://books.google.com/books/content?id=czmsAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
726,THE NIGHT BLITZ: 1940-1941 ,The Night Blitz,"Ray, John ",0785816011,http://books.google.com/books/content?id=PJDk4SMRFVEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
54,DESCENT INTO DARKNESS PEARL HARBOR 1941 A NAVY DIVER'S MEMOIR ,Descent into Darkness,"Raymer, Edward C. ",9781612511023,http://books.google.com/books/content?id=2FZl9mg_Kb4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
202,I SERVED ON BATAAN ,I Served On Bataan ,"Redmond, Juanita ",,http://books.google.com/books/content?id=JWhqAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1268,IN BITTER TEMPEST THE BIOGRAPHY OF ADMIRAL FRANK JACK FLETCHER ,In Bitter Tempest: The Biography of Admiral Frank Jack Fletcher,"Regan, Stephen D. ",9780813807782,http://books.google.com/books/content?id=ztR2AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
150,SEA WAR THE STORY OF THE U.S. MERCHANT MARINE IN WORLD WAR II ,Sea War The Story Of The U.S. Merchant Marine In World War Ii ,"Reisenberg, Felix Jr. ",,https://pictures.abebooks.com/inventory/md/md31003220181.jpg,Manual
207,MARINES IN THE CENTRAL SOLOMONS ,Marines in the Central Solomons (Elite Unit Series),"Rentz, John N. ",9780898391435,https://images.isbndb.com/covers/23638823482507.jpg,ISBNdb
208,BOUGAINVILLE AND THE NORTHERN SOLOMONS ,Bougainville and the Northern Solomons (Elite Unit Series),"Rentz, John N. ",9780898391374,https://images.isbndb.com/covers/23638213482507.jpg,ISBNdb
86,THE FAST CARRIERS THE FORGING OF AN AIR NAVY ,The Fast Carriers,"Reynolds, Clark G. ",1591147220,http://books.google.com/books/content?id=2e-emQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
903,COMMAND OF THE SEA THE HISTORY AND STRATEGY OF MARITIME EMPIRES ,Command of the sea;: The history and strategy of maritime empires,"Reynolds, Clark G. ",9780688002671,https://images.isbndb.com/covers/26185433482432.jpg,ISBNdb
1272,ON THE WARPATH IN THE PACIFIC ADMIRAL JOCKO CLARK AND THE FAST CARRIERS ,On the Warpath in the Pacific,"Reynolds, Clark G. ",9781612513614,http://books.google.com/books/content?id=R0AJVb6Z9oYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1281,ADMIRAL JOHN H. TOWERS THE STRUGGLE FOR NAVAL AIR SUPREMACY ,Admiral John H. Towers: The Struggle for Naval Air Supremacy,"Reynolds, Clark G. ",9780870210310,http://books.google.com/books/content?id=G4LfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
446,"EAGLES AND BULLDOGS IN NORMANDY, 1944: THE AMERICAN 29TH INFANTRY DIVISION FROM OMAHA BEACH TO ST LO AND THE BRITISH 3RD INFANTRY DIVISION FROM SWORD ",Eagles and Bulldogs in Normandy 1944 : The American 29th Infantry Division from Omaha Beach to st Lo and the British 3rd Infantry Division from Sword,"Reynolds, Michael ",9781862272019,https://images.isbndb.com/covers/932903482851.jpg,ISBNdb
1231,"THE SECRET HISTORY OF WORLD WAR II THE ULTRA­SECRET WARTIME CABLES AND LETTERS OF ROOSEVELT, STALIN, AND CHURCHILL ","The Secret History Of World War Ii The Ultra­Secret Wartime Cables And Letters Of Roosevelt, Stalin, And Churchill ","Richardson and Steirman, Inc. ",,"https://m.media-amazon.com/images/I/51RZZ+iKg5L._AC_UF1000,1000_QL80_.jpg",Google Images
690,WRITERS ON WORLD WAR II : AN ANTHOLOGY ,Writers On World War Ii: An Anthology,"Richler, Mordecai ",9780840071941,https://images.isbndb.com/covers/2159683482487.jpg,ISBNdb
714,MISSION ACCOMPLISHED ,Mission accomplished,"Rickson, P. A.; Holliday, A. ",9780718301439,https://images.isbndb.com/covers/20229423482443.jpg,ISBNdb
1072,SOLDIER THE MEMOIRS OF MATTHEW B. RIDGEWAY ,Soldier The Memoirs Of Matthew B. Ridgeway ,"Ridgeway, Matthew B. ",,https://m.media-amazon.com/images/I/81sJ-UcghuL._SL1500_.jpg,Manual
1331,MUSSOLINI A BIOGRAPHY ,Mussolini,"Ridley, Jasper ",9781461741794,http://books.google.com/books/content?id=-MglAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1303,FROM THE DESERT TO THE BALTIC ,From the Desert to the Baltic,"Roberts, G.P.B. ",9780718306397,https://images.isbndb.com/covers/20279003482443.jpg,ISBNdb
1332,"TITO, MIHAILOVIC AND THE ALLIES, 1941-1945 ","Tito, Mihailovic, and the Allies, 1941-1945","Roberts, Walter R. ",9780813507408,http://books.google.com/books/content?id=fNBmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,AbeBooks
156,CHRONOLOGY OF THE WAR AT SEA 1939-1945 THE NAVAL HISTORY OF WORLD WAR TWO ,Chronology Of The War At Sea 1939-1945 The Naval History Of World War Two ,"Roher, J.; Hummelchen, G. ",155750105X,https://m.media-amazon.com/images/I/61Om90TdUkL._SL1500_.jpg,Manual
468,"THE BLOODY ROAD TO TUNIS : DESTRUCTION OF THE AXIS FORCES IN NORTH AFRICA, NOVEMBER 1942 - MAY 1943 ","The Bloody Road to Tunis: Destruction of the Axis Forces in North Africa, November 1942-May 1943","Rolf, David ",9781848327832,https://images.isbndb.com/covers/1919983482846.jpg,ISBNdb
1221,AS HE SAW IT THE STORY OF THE WORLD CONFERENCES OF F.D.R. ,As He Saw It The Story Of The World Conferences Of F.D.R. ,"Roosevelt, Elliot ",,https://pictures.abebooks.com/inventory/md/md31282103905.jpg,Manual
85,ON THE SEAS AND IN THE SKIES A HISTORY OF THE US NAVY'S AIR POWER ,On the seas and in the skies;: A history of the U.S. Navy's air power,"Roscoe, Theodore ",9781299068247,https://images.isbndb.com/covers/14138973482650.jpg,ISBNdb
95,US DESTROYER OPERATIONS IN WORLD WAR II ,Us Destroyer Operations In World War Ii ,"Roscoe, Theodore ",,http://books.google.com/books/content?id=7fVmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
96,US SUBMARINE OPERATIONS IN WORLD WAR II ,Us Submarine Operations In World War Ii ,"Roscoe, Theodore ",,http://books.google.com/books/content?id=A_dmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
64,THE SHIP THAT HELD THE LINE THE USS HORNET AND THE FIRST YEAR OF THE PACIFIC WAR ,The Ship that Held Line,"Rose, Lisle A. ",9781612512099,http://books.google.com/books/content?id=taeSaPXO5k8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
908,THE STRATEGY OF SEAPOWER ITS DEVELOPMENT & APPLICATION ,The Strategy of Sea Power: Its Development and Application,"Roskill, S.W. ",9780313228018,https://images.isbndb.com/covers/13848973482299.jpg,ISBNdb
343,"WHITE ENSIGN; THE BRITISH NAVY AT WAR, 1939-1945 ",White Ensign The British Navy At War 19,"Roskill, Stephen Wentworth ",9781121467798,https://images.isbndb.com/covers/7539253482587.jpg,ISBNdb
131,GREAT BATTLES AND THEIR GREAT GENERALS ,Great Battles and Their Great Generals,"Roskolenko, Harry ",9780872233959,https://images.isbndb.com/covers/14836173482498.jpg,ISBNdb
1397,AMERICAN WAR PLANS 1941 - 1945 ,"American War Plans, 1941-1945","Ross, Steven T. ",9780203044063,https://images.isbndb.com/covers/7355233482260.jpg,ISBNdb
1174,THE MACARTHUR CONTROVERSY AND AMERICAN FOREIGN POLICY ,General MacArthur and President Truman: The Struggle for Control of American Foreign Policy,"Rove, Richard H.; Schlesinger, Arthur Jr. ",9781560006091,https://images.isbndb.com/covers/11538943482743.jpg,ISBNdb
1256,THE TRIAL OF MARSHAL PETAIN ,Trial of Marshal Petain,"Roy, Jules ",9781299311671,https://images.isbndb.com/covers/16573213482650.jpg,ISBNdb
747,STUKA PILOT ,Stuka Pilot,"Rudel, Hans Ulrich ",1014185874,http://books.google.com/books/content?id=1eavzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
349,"DER SEEKRIEG; THE GERMAN NAVY'S STORY, 1939-1945 ",Der Seekrieg : The German Navy's Story 1939-1945,"Ruge, Friedrich ",9780870211348,https://images.isbndb.com/covers/22695853482497.jpg,ISBNdb
114,WAR IN THE BOATS ,War in the Boats : My World War II Submarine Battles,"Ruhe, William J. ",9781574880281,https://images.isbndb.com/covers/19851893482748.jpg,ISBNdb
720,THE BOMBING OF GERMANY ,Bombing of Germany,"Rumpf, Hans ",9780727400420,https://pictures.abebooks.com/isbn/9780727400420-us-300.jpg,AbeBooks
46,BETRAYAL AT PEARL HARBOR HOW CHURCHILL LURED ROSEVELDT INTO WWII ,Betrayal at Pearl Harbor: How Churchill Lured Roosevelt into WWII,"Rusbridger, James; Nave, Eric ",9781854791627,https://images.isbndb.com/covers/10386353482848.jpg,ISBNdb
243,LINE OF DEPARTURE: TARAWA ,Line of Departure: Tarawa,"Russ, Martin ",9780385096690,https://images.isbndb.com/covers/2305153482325.jpg,ISBNdb
499,A BRIDGE TOO FAR ,A Bridge Too Far,"Ryan, Cornelius ",9781439126714,http://books.google.com/books/content?id=8m4HNeMBWqwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1197,OLIVER LEESE ,Oliver Leese,"Ryder, Rowland ",9780241120248,http://books.google.com/books/content?id=7zoqAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1338,RAVENSTEIN PORTRAIT OF A GERMAN GENERAL ,Ravenstein Portrait Of A German General ,"Ryder, Rowland ",,http://books.google.com/books/content?id=YF8FAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1117,THE POLITICS AND STRATEGY OF THE SECOND WORLD WAR: THE NORTH AFRICAN LANDINGS 1942 A STRATEGIC DECISION ,"The North African landings, 1942: A strategic decision (The Politics and strategy of the Second World War)","Sainsbury, Keith ",9780706701869,https://images.isbndb.com/covers/16576883482439.jpg,ISBNdb
1251,"THE TURNING POINT ROOSEVELT, STALIN, CHURCHILL, AND CHIANG-KAI-SHEK, 1943 THE MOSCOW, CAIRO, AND TEHERAN CONFERENCES ","The Turning Point Roosevelt, Stalin, Churchill, And Chiang-Kai-Shek, 1943 The Moscow, Cairo, And Teheran Conferences ","Sainsbury, Keith ",,http://books.google.com/books/content?id=GqBQAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
840,SAMURAI! ,Samurai!,"Sakai, Saburo ",9781696175999,https://images.isbndb.com/covers/25120103482791.jpg,ISBNdb
1319,THE LONG MARCH THE UNTOLD STORY ,The Long March; The Untold Story,"Salisbury, Harrison E. ",9780060390440,http://books.google.com/books/content?id=SoXWAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
332,A NIGHT BEFORE CHRISTMAS ,A Night Before Christmas,"Sanders, Jacquin ",9781568490120,http://books.google.com/books/content?id=hfJmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
291,"SEVEN STARS: THE OKINAWA BATTLE DIARIES OF SIMON BOLIVAR BUCKNER, JR., AND JOSEPH STILWELL ","Seven Stars: The Okinawa Battle Diaries Of Simon Bolivar Buckner, Jr., And Joseph Stilwell ","Sarantakes, Nicholas Evan ",1585442941,https://m.media-amazon.com/images/I/41cjqKWaXoL.jpg,Manual
742,AIR BOMBARDMENT: THE STORY OF ITS DEVELOPMENT ,Air Bombardment: The Story Of Its Development ,"Saundby, Robert ",,https://m.media-amazon.com/images/I/314yDsZT31L._PQ49_.jpg,Manual
950,THE SEVEN MILITARY CLASSICS OF ANCIENT CHINA ,The Seven Military Classics Of Ancient China,"Sawyer, Ralph D. ",9781541674295,http://books.google.com/books/content?id=6Ju5DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
366,GERMANY'S LAST MISSION TO JAPAN: THE FAILED VOYAGE OF U-234 ,Germany's Last Mission to Japan,"Scalia, Joseph M. ",9781612515250,http://books.google.com/books/content?id=AZzzAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
367,U-BOAT 977 ,U-Boat 977,"Schaeffer, Heinz ",9781784382520,http://books.google.com/books/content?id=ONdJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1324,A HISTORY OF THE BALKANS ,"A History of the Balkans, from the Earliest Times to the Present Day","Schevill, Ferdinand ",9780880296977,https://pictures.abebooks.com/isbn/9780880296977-us-300.jpg,AbeBooks
1019,THE ALMANAC OF AMERICAN HISTORY ,The Almanac of American History,"Schlesinger, Arthur M. Jr. ",9781566190695,http://books.google.com/books/content?id=m6d1AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
400,WITH ROMMEL IN THE DESERT ,With Rommel in the Desert,"Schmidt, Heinz Werner ",9780094785908,https://images.isbndb.com/covers/20119493482221.jpg,ISBNdb
308,"LOSS OF THE ""BISMARCK"" ",Loss of the Bismarck,"Schofield, B.B. ",9780870218408,https://images.isbndb.com/covers/22766453482497.jpg,ISBNdb
314,THE ATTACK ON TARANTO ,"The attack on Taranto, (Sea battles in close-up, 6)","Schofield, B.B. ",9780711004214,https://images.isbndb.com/covers/3428753482441.jpg,ISBNdb
319,OPERATION NEPTUNE ,Operation Neptune,"Schofield, Brian Betham ",9781783460786,https://images.isbndb.com/covers/27308483482822.jpg,ISBNdb
347,THE ARCTIC CONVOYS ,The Arctic convoys,"Schofield, Brian Betham ",9780354011129,https://images.isbndb.com/covers/393233482314.jpg,ISBNdb
121,FROGMAN FIRST BATTLES ,Frogman First Battles ,"Schofield, William; Carisella, P. J. ",0828320888,https://m.media-amazon.com/images/I/51Jh8v-JZXL._SY445_SX342_PQ49_.jpg,Manual
1126,THE EAGLE AND THE RISING SUN THE JAPANESE­AMERICAN WAR 1941-1943 PEARL HARBOR THROUGH GUADALCANAL ,The Eagle and the Rising Sun,"Schom, Alan ",0393326284,http://books.google.com/books/content?id=xIJzKqc8LNIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1334,HITLER THE MAN AND THE MILITARY LEADER ,Hitler,"Schramm, Percy Ernst ",9780897339049,http://books.google.com/books/content?id=ZRHsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
109,SUBMARINE COMMANDER ,Submarine Commander,"Schratz, Paul R. ",9780813143620,http://books.google.com/books/content?id=bGYqygWZGNwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
167,THE LAST BATTLE STATION THE SAGA OF THE USS HOUSTON ,The Last Battle Station: The Story of the Uss Houston,"Schultz, Duane ",9780312469733,https://images.isbndb.com/covers/6266123482299.jpg,ISBNdb
827,THE DOOLITTLE RAID ,The Doolittle Raid,"Schultz, Duane ",9780312021955,https://images.isbndb.com/covers/1788343482299.jpg,ISBNdb
746,GOD IS MY CO-PILOT ,God Is My Co-Pilot,"Scott, Robert L. Jr. ",9780345355362,https://images.isbndb.com/covers/26178723482310.jpg,ISBNdb
1129,INSIDE ROME WITH THE GERMANS ,Inside Rome With The Germans,"Scrivener, Jane ",9781447494096,https://images.isbndb.com/covers/9850593482703.jpg,ISBNdb
792,B-25 MITCHELL AT WAR ,B-25 Mitchell at War,"Scutts, Jerry ",9780711012196,https://images.isbndb.com/covers/3508573482441.jpg,ISBNdb
902,ALFRED THAYER MAHAN THE MAN AND HIS LETTERS ,Alfred Thayer Mahan: The Man and His Letters,"Seager, Robert II ",9780870213595,https://images.isbndb.com/covers/22718323482497.jpg,ISBNdb
589,EYEWITNESS TO WORLD WAR II : THE BEST OF AMERICAN HERITAGE ,Eyewitness to History: World War II,"Sears, Stephen W. ",9781612309231,http://books.google.com/books/content?id=hDEGCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
590,WORLD WAR II : THE BEST OF AMERICAN HERITAGE ,Eyewitness to History: World War II,"Sears, Stephen W. ",9781612309231,http://books.google.com/books/content?id=hDEGCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1164,WITH MACARTHUR IN JAPAN A PERSONAL HISTORY OF THE OCCUPATION ,With MacArthur in Japan: A Personal History of the Occupation,"Sebald, William ",9780393336764,https://images.isbndb.com/covers/448523482328.jpg,ISBNdb
838,PICTORIAL HISTORY OF JAPANESE MILITARY AVIATION ,Pictorial history of Japanese military aviation,"Sekigawa, Eiichiro ",9780711003750,https://images.isbndb.com/covers/3424113482441.jpg,ISBNdb
303,DAMNED DON'T DROWN ,The Damned Dont Drown Sinking,"Sellwood, Arthur V. ",9781557507426,http://books.google.com/books/content?id=j7F8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1176,PORTRAIT OF PATTON AN INTIMATE BIOGRAPHY BY ONE WHO FOUGHT UNDER PATTON IN TWO WORLD WARS ,Portrait Of Patton An Intimate Biography By One Who Fought Under Patton In Two World Wars ,"Semmes, Harry H. ",,https://m.media-amazon.com/images/I/41WXtRrz0kL._SY522_.jpg,Manual
148,TWO FLEETS SURPRISED THE STORY OF THE BATTLE OF CAPE MATAPAN ,Two Fleets Surprised The Story Of The Battle Of Cape Matapan ,"Seth, Ronald ",,https://i.ebayimg.com/images/g/JSwAAOSwDfdiDaxH/s-l1200.jpg,Manual
510,"LION WITH BLUE WINGS: THE STORY OF THE GLIDER PILOT REGIMENT, 1942-1945 ","Lion With Blue Wings: The Story Of The Glider Pilot Regiment, 1942-1945 ","Seth, Ronald ",,https://m.media-amazon.com/images/I/81x6bogccQL._SL1500_.jpg,Google Books
368,MALTA CONVOY ,Malta Convoy,"Shankland, Peter ",9780006329640,https://images.isbndb.com/covers/6216303482190.jpg,ISBNdb
555,BROTHERS BEYOND BLOOD : A BATTALION SURGEON IN THE SOUTH PACIFIC ,Brothers Beyond Blood: A Battalion Surgeon in the South Pacific,"Sharpe, George ",9780890156896,https://images.isbndb.com/covers/25550803482504.jpg,ISBNdb
592,AUTHORS AT SEA : MODERN AMERICAN WRITERS REMEMBER THEIR NAVAL SERVICE ,Authors at Sea: Modern American Writers Remember Their Naval Service,"Shenk,Robert ",9781557507990,https://images.isbndb.com/covers/14643723482742.jpg,ISBNdb
244,TARAWA; THE STORY OF A BATTLE ,Tarawa; The Story Of A Battle ,"Sherrod, Robert Lee ",,http://books.google.com/books/content?id=WrchAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
253,HISTORY OF MARINE CORPS AVIATION IN WORLD WAR II ,History of Marine Corps Aviation in World War II,"Sherrod, Robert Lee ",9780891411116,http://books.google.com/books/content?id=WrchAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1238,ROOSEVELT AND HOPKINS AN INTIMATE HISTORY ,Roosevelt and Hopkins: An Intimate History,"Sherwood, Robert E. ",9780060138455,https://images.isbndb.com/covers/10674443482209.jpg,ISBNdb
1253,THE COLLAPSE OF THE THIRD REPUBLIC AN INQUIRY INTO THE FALL OF FRANCE IN 1940 ,The Collapse of the Third Republic,"Shirer, William L. ",9780795342479,http://books.google.com/books/content?id=AWpsDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
861,"BLOODY SHAMBLES, VOL. 1: THE DRIFT TO WAR TO THE FALL OF SINGAPORE ","Bloody Shambles, Vol. 1: The Drift to War to the fall of Singapore","Shores, Christopher; Cull, Brian; Izawa, Yasuho ",9780948817502,https://images.isbndb.com/covers/22355273482525.jpg,ISBNdb
862,"BLOODY SHAMBLES, VOL. 2: FROM THE DEFENCE OF SUMATRA TO THE FALL OF BURMA ","Bloody Shambles, Vol. 2: From the Defence of Sumatra to the fall of Burma","Shores, Christopher; Cull, Brian; Izawa, Yasuho ",9780948817670,https://images.isbndb.com/covers/22356953482525.jpg,ISBNdb
1347,FUEHRER CONFERENCES ON NAVAL AFFAIRS 1939-1945 ,"Fuehrer Conferences on Naval Affairs, 1939-1945: 1939–1945","Showell, Jak P. Mallman ",9780750964388,https://images.isbndb.com/covers/9829433482455.jpg,ISBNdb
916,THE ROLE OF NAVAL FORCES IN 21ST CENTURY OPERATIONS ,The Role Of Naval Forces In 21St Century Operations ,"Shultz, Robert H. Jr.; Pfaltzgraff, Robert L. Jr. ",1574882562,https://m.media-amazon.com/images/I/61WTmUFbhLL._SL1024_.jpg,Manual
72,US WARSHIPS OF WWII ,Us Warships Of Wwii ,"Silverstone, Paul H. ",0870217739,https://m.media-amazon.com/images/I/A1kc-6+B+jL._SL1500_.jpg,Manual
888,FIGHTER TACTICS AND STRATEGY 1914-1970 ,Fighter Tactics And Strategy 1914-1970 ,"Simms, Edward H. ",0816887950,https://m.media-amazon.com/images/I/71dug4ijQbL._SL1500_.jpg,Manual
1277,ADMIRAL HAROLD R. STARK ARCHITECT OF VICTORY 1939-1945 ,"Admiral Harold R. Stark : Architect of Victory, 1939-1945","Simpson, B. Mitchell III ",9780872495968,http://books.google.com/books/content?id=vZCwAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1294,GENERAL LORD FREYBERG VC AN UNOFFICIAL BIOGRAPHY ,General Lord Freyberg Vc An Unofficial Biography ,"Singleton-Gates, Peter ",,http://books.google.com/books/content?id=_UnSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
594,"SKORZENY'S SECRET MISSIONS: WAR MEMIORS OF THE MOST DANGEROUS MAN IN EUROPE, FIRST EDITION, COPYRIGHT, 1950, BY E.P. SUTTON & CO. INC. ",Skorzeny's Secret Missions: War Memoirs of the Most Dangerous Man in Europe,"Skorzeny, Otto ",9781568654416,https://pictures.abebooks.com/isbn/9781568654416-us-300.jpg,AbeBooks
262,WITH THE OLD BREED: AT PELELIU AND OKINAWA ,With the Old Breed at Peleliu and Okinawa,"Sledge, E.B. ",1557507473,http://books.google.com/books/content?id=zcs7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
